|dates|Foster_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Foster_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Foster_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Foster_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Foster_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Foster_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Foster_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Foster_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
