|dates|Hockley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hockley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hockley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hockley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hockley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hockley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hockley_Texas_UnitedStates.TotalPopulation.data|Hockley_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23021.0|0
