|dates|Luce_Michigan_UnitedStates.BLS_EmployedPopulation.data|Luce_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Luce_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Luce_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Luce_Michigan_UnitedStates.BLS_UnemploymentRate.data|Luce_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Luce_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Luce_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-31|2086.0|0|142.0|0|6.373429084380611|0|2228.0|0
0|2020-04-01|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-02|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-03|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-04|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-05|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-06|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-07|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-08|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-09|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-10|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-11|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-12|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-13|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-14|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-15|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-16|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-17|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-18|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-19|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-20|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-21|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-22|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-23|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-24|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-25|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-26|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-27|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-28|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-29|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-04-30|1753.5|0|440.5|0|20.077484047402006|0|2194.0|0
0|2020-05-01|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-02|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-03|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-04|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-05|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-06|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-07|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-08|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-09|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-10|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-11|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-12|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-13|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-14|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-15|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-16|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-17|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-18|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-19|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-20|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-21|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-22|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-23|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-24|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-25|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-26|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-27|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-28|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-29|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-30|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-05-31|1935.0|0|353.0|0|15.428321678321678|0|2288.0|0
0|2020-06-01|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-02|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-03|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-04|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-05|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-06|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-07|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-08|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-09|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-10|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-11|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-12|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-13|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-14|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-15|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-16|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-17|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-18|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-19|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-20|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-21|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-22|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-23|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-24|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-25|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-26|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-27|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-28|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-29|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-06-30|2169.0|0|218.0|0|9.132802681189778|0|2387.0|0
0|2020-07-01|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-02|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-03|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-04|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-05|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-06|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-07|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-08|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-09|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-10|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-11|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-12|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-13|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-14|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-15|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-16|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-17|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-18|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-19|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-20|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-21|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-22|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-23|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-24|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-25|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-26|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-27|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-28|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-29|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-30|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-07-31|2199.0|0|170.0|0|7.176023638666104|0|2369.0|0
0|2020-08-01|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-02|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-03|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-04|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-05|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-06|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-07|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-08|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-09|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-10|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-11|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-12|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-13|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-14|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-15|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-16|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-17|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-18|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-19|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-20|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-21|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-22|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-23|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-24|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-25|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-26|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-27|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-28|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-29|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-30|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-08-31|2233.0|0|139.0|0|5.860033726812816|0|2372.0|0
0|2020-09-01|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-02|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-03|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-04|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-05|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-06|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-07|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-08|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-09|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-10|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-11|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-12|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-13|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-14|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-15|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-16|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-17|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-18|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-19|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-20|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-21|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-22|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-23|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-24|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-25|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-26|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-27|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-28|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-29|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-09-30|2157.0|0|127.0|0|5.560420315236427|0|2284.0|0
0|2020-10-01|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-02|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-03|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-04|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-05|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-06|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-07|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-08|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-09|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-10|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-11|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-12|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-13|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-14|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-15|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-16|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-17|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-18|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-19|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-20|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-21|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-22|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-23|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-24|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-25|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-26|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-27|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-28|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-29|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-30|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-10-31|2152.0|0|111.0|0|4.904993371630579|0|2263.0|0
0|2020-11-01|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-02|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-03|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-04|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-05|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-06|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-07|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-08|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-09|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-10|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-11|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-12|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-13|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-14|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-15|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-16|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-17|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-18|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-19|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-20|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-21|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-22|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-23|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-24|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-25|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-26|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-27|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-28|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-29|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-11-30|2084.0|0|154.0|0|6.881143878462914|0|2238.0|0
0|2020-12-01|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-02|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-03|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-04|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-05|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-06|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-07|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-08|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-09|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
0|2020-12-10|2005.0|0|192.0|0|8.739189804278562|0|2197.0|0
