|dates|Levy_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Levy_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Levy_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Levy_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Levy_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Levy_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Levy_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Levy_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
