|dates|Belknap_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Belknap_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Belknap_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Belknap_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Belknap_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Belknap_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Belknap_NewHampshire_UnitedStates.TotalPopulation.data|Belknap_NewHampshire_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61303.0|0
