|dates|Iberia_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Iberia_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Iberia_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Iberia_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Iberia_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Iberia_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Iberia_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Iberia_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
