|dates|Putnam_Indiana_UnitedStates.BLS_EmployedPopulation.data|Putnam_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Putnam_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Putnam_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Putnam_Indiana_UnitedStates.BLS_UnemploymentRate.data|Putnam_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Putnam_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Putnam_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-14|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-15|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-16|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-17|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-18|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-19|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-20|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-21|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-22|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-23|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-24|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-25|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-26|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-27|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-28|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-02-29|16090.0|0|571.5|0|3.430063319629085|0|16661.5|0
0|2020-03-01|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-02|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-03|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-04|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-05|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-06|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-07|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-08|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-09|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-10|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-11|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-12|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-13|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-14|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-15|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-16|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-17|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-18|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-19|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-20|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-21|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-22|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-23|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-24|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-25|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-26|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-27|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-28|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-29|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-30|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-03-31|15659.0|0|571.5|0|3.52114845506916|0|16230.5|0
0|2020-04-01|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-02|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-03|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-04|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-05|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-06|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-07|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-08|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-09|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-10|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-11|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-12|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-13|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-14|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-15|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-16|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-17|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-18|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-19|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-20|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-21|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-22|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-23|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-24|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-25|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-26|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-27|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-28|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-29|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-04-30|13450.5|0|2184.5|0|13.971858010873042|0|15635.0|0
0|2020-05-01|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-02|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-03|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-04|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-05|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-06|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-07|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-08|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-09|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-10|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-11|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-12|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-13|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-14|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-15|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-16|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-17|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-18|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-19|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-20|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-21|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-22|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-23|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-24|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-25|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-26|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-27|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-28|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-29|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-30|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-05-31|14387.0|0|1804.0|0|11.141992464949663|0|16191.0|0
0|2020-06-01|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-02|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-03|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-04|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-05|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-06|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-07|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-08|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-09|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-10|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-11|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-12|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-13|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-14|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-15|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-16|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-17|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-18|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-19|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-20|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-21|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-22|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-23|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-24|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-25|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-26|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-27|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-28|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-29|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-06-30|14788.0|0|1488.0|0|9.142295404276235|0|16276.0|0
0|2020-07-01|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-02|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-03|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-04|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-05|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-06|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-07|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-08|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-09|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-10|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-11|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-12|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-13|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-14|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-15|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-16|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-17|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-18|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-19|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-20|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-21|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-22|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-23|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-24|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-25|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-26|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-27|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-28|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-29|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-30|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-07-31|15191.0|0|1220.0|0|7.434038145146548|0|16411.0|0
0|2020-08-01|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-02|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-03|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-04|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-05|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-06|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-07|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-08|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-09|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-10|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-11|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-12|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-13|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-14|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-15|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-16|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-17|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-18|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-19|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-20|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-21|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-22|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-23|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-24|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-25|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-26|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-27|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-28|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-29|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-30|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-08-31|15428.0|0|974.0|0|5.938300207291793|0|16402.0|0
0|2020-09-01|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-02|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-03|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-04|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-05|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-06|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-07|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-08|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-09|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-10|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-11|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-12|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-13|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-14|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-15|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-16|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-17|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-18|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-19|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-20|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-21|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-22|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-23|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-24|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-25|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-26|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-27|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-28|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-29|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-09-30|15443.0|0|851.0|0|5.222781391923407|0|16294.0|0
0|2020-10-01|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-02|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-03|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-04|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-05|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-06|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-07|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-08|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-09|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-10|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-11|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-12|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-13|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-14|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-15|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-16|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-17|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-18|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-19|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-20|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-21|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-22|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-23|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-24|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-25|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-26|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-27|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-28|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-29|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-30|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-10-31|15798.0|0|712.0|0|4.312537855844942|0|16510.0|0
0|2020-11-01|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-02|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-03|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-04|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-05|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-06|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-07|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-08|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-09|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-10|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-11|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-12|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-13|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-14|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-15|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-16|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-17|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-18|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-19|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-20|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-21|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-22|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-23|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-24|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-25|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-26|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-27|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-28|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-29|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-11-30|15854.0|0|645.0|0|3.9093278380507908|0|16499.0|0
0|2020-12-01|15896.0|0|618.0|0|3.742279278188204|0|16514.0|0
0|2020-12-02|15896.0|0|618.0|0|3.742279278188204|0|16514.0|0
0|2020-12-03|15896.0|0|618.0|0|3.742279278188204|0|16514.0|0
0|2020-12-04|15896.0|0|618.0|0|3.742279278188204|0|16514.0|0
0|2020-12-05|15896.0|0|618.0|0|3.742279278188204|0|16514.0|0
0|2020-12-06|15896.0|0|618.0|0|3.742279278188204|0|16514.0|0
