|dates|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Greenwood_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Greenwood_Kansas_UnitedStates.TotalPopulation.data|Greenwood_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5982.0|0
