|dates|Shelby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shelby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shelby_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Shelby_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Shelby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shelby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shelby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shelby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
