|dates|Boyd_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Boyd_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Boyd_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Boyd_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Boyd_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Boyd_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Boyd_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Boyd_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
