|dates|OutofDC_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofDC_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofDC_DistrictofColumbia_UnitedStates.NYT_ConfirmedDeaths.data|OutofDC_DistrictofColumbia_UnitedStates.NYT_ConfirmedDeaths.missing|OutofDC_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofDC_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofDC_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofDC_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
