|dates|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Portage_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Portage_Ohio_UnitedStates.TotalPopulation.data|Portage_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|162466.0|0
