|dates|Harlan_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Harlan_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Harlan_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Harlan_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Harlan_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Harlan_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Harlan_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Harlan_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-20|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-21|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-22|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-23|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-24|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-25|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-26|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-27|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-28|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-29|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-30|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-01-31|6015.0|0|805.0|0|11.803519061583577|0|6820.0|0
0|2020-02-01|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-02|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-03|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-04|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-05|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-06|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-07|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-08|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-09|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-10|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-11|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-12|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-13|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-14|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-15|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-16|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-17|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-18|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-19|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-20|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-21|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-22|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-23|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-24|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-25|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-26|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-27|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-28|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-02-29|6089.5|0|798.5|0|11.592624854819977|0|6888.0|0
0|2020-03-01|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-02|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-03|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-04|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-05|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-06|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-07|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-08|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-09|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-10|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-11|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-12|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-13|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-14|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-15|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-16|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-17|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-18|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-19|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-20|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-21|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-22|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-23|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-24|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-25|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-26|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-27|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-28|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-29|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-30|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-03-31|6070.5|0|877.0|0|12.62324577186038|0|6947.5|0
0|2020-04-01|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-02|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-03|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-04|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-05|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-06|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-07|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-08|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-09|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-10|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-11|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-12|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-13|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-14|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-15|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-16|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-17|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-18|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-19|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-20|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-21|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-22|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-23|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-24|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-25|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-26|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-27|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-28|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-29|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-04-30|5631.5|0|1371.0|0|19.578721885041055|0|7002.5|0
0|2020-05-01|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-02|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-03|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-04|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-05|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-06|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-07|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-08|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-09|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-10|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-11|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-12|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-13|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-14|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-15|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-16|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-17|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-18|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-19|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-20|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-21|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-22|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-23|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-24|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-25|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-26|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-27|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-28|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-29|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-30|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-05-31|5757.0|0|1023.0|0|15.08849557522124|0|6780.0|0
0|2020-06-01|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-02|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-03|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-04|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-05|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-06|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-07|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-08|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-09|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-10|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-11|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-12|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-13|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-14|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-15|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-16|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-17|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-18|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-19|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-20|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-21|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-22|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-23|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-24|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-25|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-26|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-27|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-28|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-29|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-06-30|5603.0|0|637.0|0|10.208333333333334|0|6240.0|0
0|2020-07-01|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-02|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-03|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-04|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-05|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-06|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-07|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-08|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-09|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-10|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-11|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-12|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-13|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-14|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-15|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-16|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-17|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-18|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-19|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-20|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-21|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-22|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-23|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-24|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-25|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-26|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-27|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-28|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-29|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-30|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-07-31|5548.0|0|749.0|0|11.894552961727808|0|6297.0|0
0|2020-08-01|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-02|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-03|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-04|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-05|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-06|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-07|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-08|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-09|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-10|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-11|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-12|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-13|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-14|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-15|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-16|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-17|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-18|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-19|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-20|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-21|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-22|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-23|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-24|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-25|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-26|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-27|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-28|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-29|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-30|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-08-31|5471.0|0|673.0|0|10.953776041666666|0|6144.0|0
0|2020-09-01|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-02|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-03|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-04|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-05|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-06|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-07|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-08|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-09|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-10|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-11|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-12|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-13|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-14|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-15|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-16|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-17|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-18|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-19|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-20|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-21|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-22|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-23|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-24|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-25|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-26|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-27|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-28|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-29|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-09-30|5488.0|0|654.0|0|10.647997394985346|0|6142.0|0
0|2020-10-01|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-02|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-03|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-04|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-05|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-06|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-07|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-08|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-09|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-10|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-11|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-12|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-13|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-14|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-15|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-16|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-17|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-18|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-19|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-20|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-21|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-22|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-23|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-24|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-25|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-26|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-27|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-28|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-29|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-30|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-10-31|5612.0|0|582.0|0|9.396189861155957|0|6194.0|0
0|2020-11-01|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-02|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-03|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-04|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-05|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-06|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-07|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-08|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-09|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-10|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-11|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-12|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-13|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-14|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-15|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-16|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-17|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-18|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-19|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-20|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-21|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-22|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-23|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-24|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-25|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-26|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-27|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-28|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-29|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-11-30|5686.0|0|613.0|0|9.731703444991268|0|6299.0|0
0|2020-12-01|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-02|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-03|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-04|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-05|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-06|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-07|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
0|2020-12-08|5675.0|0|653.0|0|10.31921618204804|0|6328.0|0
