|dates|Issaquena_Mississippi_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Issaquena_Mississippi_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Issaquena_Mississippi_UnitedStates.Male_Total_Population.data|Issaquena_Mississippi_UnitedStates.Male_Total_Population.missing|Issaquena_Mississippi_UnitedStates.Female_Total_Population.data|Issaquena_Mississippi_UnitedStates.Female_Total_Population.missing|Issaquena_Mississippi_UnitedStates.MaleAndFemale_Under18_Population.data|Issaquena_Mississippi_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-03-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-04-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-05-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-06-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-07-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-08-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-09-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-10-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-11-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2020-12-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-01-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-10|218.0|0|774.0|0|534.0|0|152.0|0
