|dates|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Belmont_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Belmont_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
