|dates|Martin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Martin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Martin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Martin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Martin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Martin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Martin_Florida_UnitedStates.TotalPopulation.data|Martin_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|161000.0|0
