|dates|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BlackHawk_Iowa_UnitedStates.TotalPopulation.data|BlackHawk_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|131228.0|0
