|dates|Essex_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Essex_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Essex_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Essex_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Essex_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Essex_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Essex_NewYork_UnitedStates.TotalPopulation.data|Essex_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36885.0|0
