|dates|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McKinley_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|McKinley_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McKinley_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
