|dates|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Scurry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Scurry_Texas_UnitedStates.TotalPopulation.data|Scurry_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16703.0|0
