|dates|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pottawattamie_Iowa_UnitedStates.TotalPopulation.data|Pottawattamie_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|93206.0|0
