|dates|Greene_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Greene_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Greene_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Greene_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Greene_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Greene_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Greene_Ohio_UnitedStates.TotalPopulation.data|Greene_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|168937.0|0
