|dates|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coshocton_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Coshocton_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coshocton_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
