|dates|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gillespie_Texas_UnitedStates.TotalPopulation.data|Gillespie_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26988.0|0
