|dates|Tensas_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tensas_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tensas_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Tensas_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Tensas_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tensas_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tensas_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tensas_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
