|dates|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coryell_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Coryell_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coryell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
