|dates|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hendry_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Hendry_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hendry_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
