|dates|Bucks_Pennsylvania_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Bucks_Pennsylvania_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Bucks_Pennsylvania_UnitedStates.Male_Total_Population.data|Bucks_Pennsylvania_UnitedStates.Male_Total_Population.missing|Bucks_Pennsylvania_UnitedStates.Female_Total_Population.data|Bucks_Pennsylvania_UnitedStates.Female_Total_Population.missing|Bucks_Pennsylvania_UnitedStates.MaleAndFemale_Under18_Population.data|Bucks_Pennsylvania_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-02-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-03-31|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-04-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-05-31|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-06-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-07-31|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-08-31|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-09-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-10-31|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-28|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-29|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-11-30|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-01|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-02|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-03|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-04|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-05|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-06|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-07|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-08|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-09|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-10|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-11|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-12|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-13|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-14|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-15|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-16|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-17|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-18|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-19|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-20|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-21|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-22|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-23|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-24|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-25|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-26|117060.0|0|308395.0|0|319800.0|0|128216.0|0
0|2020-12-27|117060.0|0|308395.0|0|319800.0|0|128216.0|0
