|dates|GreenLake_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|GreenLake_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|GreenLake_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|GreenLake_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|GreenLake_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|GreenLake_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|GreenLake_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|GreenLake_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
