|dates|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Blackford_Indiana_UnitedStates.TotalPopulation.data|Blackford_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11758.0|0
