|dates|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hocking_Ohio_UnitedStates.TotalPopulation.data|Hocking_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28264.0|0
