|dates|Ventura_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ventura_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ventura_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ventura_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ventura_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ventura_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ventura_California_UnitedStates.TotalPopulation.data|Ventura_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|846006.0|0
