|dates|Harrisonburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harrisonburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harrisonburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harrisonburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harrisonburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harrisonburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harrisonburg_Virginia_UnitedStates.TotalPopulation.data|Harrisonburg_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|53016.0|0
