|dates|Sebastian_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sebastian_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sebastian_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Sebastian_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Sebastian_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sebastian_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sebastian_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sebastian_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
