|dates|Grundy_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grundy_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grundy_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grundy_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grundy_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grundy_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grundy_Missouri_UnitedStates.TotalPopulation.data|Grundy_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9850.0|0
