|dates|Ralls_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ralls_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ralls_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Ralls_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Ralls_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ralls_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ralls_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ralls_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
