|dates|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dakota_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Dakota_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
