|dates|Lake_Michigan_UnitedStates.BLS_EmployedPopulation.data|Lake_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Lake_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Lake_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Lake_Michigan_UnitedStates.BLS_UnemploymentRate.data|Lake_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Lake_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Lake_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-02|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-03|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-04|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-05|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-06|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-07|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-08|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-09|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-10|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-11|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-12|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-13|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-14|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-15|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-16|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-17|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-18|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-19|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-20|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-21|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-22|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-23|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-24|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-25|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-26|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-27|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-28|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-29|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-30|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-01-31|3602.0|0|264.5|0|6.8408121039699985|0|3866.5|0
0|2020-02-01|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-02|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-03|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-04|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-05|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-06|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-07|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-08|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-09|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-10|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-11|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-12|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-13|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-14|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-15|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-16|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-17|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-18|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-19|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-20|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-21|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-22|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-23|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-24|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-25|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-26|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-27|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-28|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-02-29|3646.0|0|233.0|0|6.006702758442898|0|3879.0|0
0|2020-03-01|3598.5|0|227.0|0|5.933864854267416|0|3825.5|0
0|2020-03-02|3598.5|0|227.0|0|5.933864854267416|0|3825.5|0
