|dates|Brooks_Texas_UnitedStates.BLS_EmployedPopulation.data|Brooks_Texas_UnitedStates.BLS_EmployedPopulation.missing|Brooks_Texas_UnitedStates.BLS_UnemployedPopulation.data|Brooks_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Brooks_Texas_UnitedStates.BLS_UnemploymentRate.data|Brooks_Texas_UnitedStates.BLS_UnemploymentRate.missing|Brooks_Texas_UnitedStates.BLS_LaborForcePopulation.data|Brooks_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-16|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-17|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-18|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-19|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-20|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-21|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-22|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-23|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-24|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-25|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-26|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-27|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-28|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-29|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-30|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-03-31|2497.0|0|226.0|0|8.299669482188762|0|2723.0|0
0|2020-04-01|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-02|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-03|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-04|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-05|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-06|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-07|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-08|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-09|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-10|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-11|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-12|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-13|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-14|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-15|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-16|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-17|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-18|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-19|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-20|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-21|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-22|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-23|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-24|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-25|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-26|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-27|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-28|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-29|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-04-30|2143.0|0|316.5|0|12.868469201057126|0|2459.5|0
0|2020-05-01|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-02|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-03|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-04|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-05|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-06|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-07|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-08|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-09|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-10|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-11|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-12|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-13|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-14|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-15|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-16|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-17|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-18|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-19|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-20|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-21|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-22|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-23|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-24|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-25|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-26|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-27|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-28|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-29|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-30|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-05-31|2171.0|0|381.0|0|14.929467084639498|0|2552.0|0
0|2020-06-01|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-02|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-03|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-04|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-05|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-06|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-07|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-08|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-09|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-10|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-11|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-12|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-13|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-14|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-15|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-16|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-17|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-18|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-19|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-20|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-21|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-22|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-23|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-24|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-25|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-26|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-27|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-28|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-29|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-06-30|2222.0|0|370.0|0|14.274691358024691|0|2592.0|0
0|2020-07-01|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-02|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-03|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-04|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-05|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-06|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-07|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-08|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-09|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-10|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-11|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-12|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-13|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-14|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-15|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-16|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-17|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-18|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-19|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-20|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-21|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-22|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-23|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-24|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-25|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-26|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-27|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-28|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-29|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-30|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-07-31|2228.0|0|361.0|0|13.943607570490537|0|2589.0|0
0|2020-08-01|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-02|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-03|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-04|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-05|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-06|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-07|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-08|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-09|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-10|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-11|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-12|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-13|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-14|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-15|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-16|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-17|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-18|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-19|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-20|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-21|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-22|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-23|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-24|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-25|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-26|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-27|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-28|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-29|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-30|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-08-31|2300.0|0|258.0|0|10.086004691164973|0|2558.0|0
0|2020-09-01|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-02|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-03|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-04|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-05|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-06|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-07|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-08|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-09|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-10|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-11|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-12|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-13|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-14|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-15|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-16|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-17|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-18|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-19|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-20|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-21|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-22|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-23|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-24|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-25|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-26|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-27|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-28|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-29|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-09-30|2213.0|0|296.0|0|11.797528895974493|0|2509.0|0
0|2020-10-01|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-02|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-03|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-04|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-05|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-06|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-07|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-08|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-09|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-10|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-11|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-12|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-13|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-14|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-15|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-16|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-17|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-18|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-19|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-20|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-21|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-22|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-23|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-24|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-25|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-26|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-27|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-28|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-29|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-30|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-10-31|2272.0|0|278.0|0|10.901960784313726|0|2550.0|0
0|2020-11-01|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-02|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-03|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-04|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-05|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-06|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-07|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-08|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-09|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-10|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-11|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-12|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-13|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-14|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-15|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-16|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-17|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-18|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-19|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-20|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-21|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-22|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-23|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-24|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-25|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-26|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-27|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-28|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-29|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-11-30|2284.0|0|287.0|0|11.162971606378841|0|2571.0|0
0|2020-12-01|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-02|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-03|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-04|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-05|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-06|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-07|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-08|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-09|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
0|2020-12-10|2263.0|0|274.0|0|10.800157666535277|0|2537.0|0
