|dates|Noble_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Noble_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Noble_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Noble_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Noble_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Noble_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Noble_Indiana_UnitedStates.TotalPopulation.data|Noble_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47744.0|0
