|dates|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lamb_Texas_UnitedStates.TotalPopulation.data|Lamb_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12893.0|0
