|dates|Nottoway_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nottoway_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nottoway_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Nottoway_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Nottoway_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nottoway_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nottoway_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nottoway_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
