|dates|OutofWI_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofWI_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofWI_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|OutofWI_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|OutofWI_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofWI_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofWI_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofWI_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
