|dates|Coffee_Georgia_UnitedStates.BLS_EmployedPopulation.data|Coffee_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Coffee_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Coffee_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Coffee_Georgia_UnitedStates.BLS_UnemploymentRate.data|Coffee_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Coffee_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Coffee_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-21|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-22|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-23|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-24|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-25|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-26|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-27|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-28|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-29|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-30|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-05-31|17610.0|0|1240.0|0|6.5782493368700266|0|18850.0|0
0|2020-06-01|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-02|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-03|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-04|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-05|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-06|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-07|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-08|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-09|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-10|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-11|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-12|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-13|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-14|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-15|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-16|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-17|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-18|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-19|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-20|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-21|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-22|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-23|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-24|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-25|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-26|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-27|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-28|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-29|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-06-30|17277.0|0|1239.0|0|6.69151004536617|0|18516.0|0
0|2020-07-01|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-02|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-03|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-04|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-05|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-06|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-07|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-08|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-09|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-10|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-11|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-12|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-13|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-14|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-15|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-16|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-17|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-18|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-19|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-20|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-21|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-22|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-23|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-24|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-25|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-26|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-27|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-28|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-29|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-30|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-07-31|17281.0|0|1250.0|0|6.745453564297663|0|18531.0|0
0|2020-08-01|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-02|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-03|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-04|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-05|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-06|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-07|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-08|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-09|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-10|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-11|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-12|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-13|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-14|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-15|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-16|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-17|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-18|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-19|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-20|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-21|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-22|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-23|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-24|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-25|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-26|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-27|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-28|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-29|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-30|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-08-31|17465.0|0|1132.0|0|6.087003280098941|0|18597.0|0
0|2020-09-01|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-02|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-03|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-04|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-05|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-06|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-07|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-08|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-09|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-10|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-11|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-12|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-13|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-14|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-15|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-16|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-17|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-18|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-19|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-20|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-21|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-22|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-23|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-24|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-25|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-26|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-27|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-28|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-29|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-09-30|17500.0|0|1050.0|0|5.660377358490566|0|18550.0|0
0|2020-10-01|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-02|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-03|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-04|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-05|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-06|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-07|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-08|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-09|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-10|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-11|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-12|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-13|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-14|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-15|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-16|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-17|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-18|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-19|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-20|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-21|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-22|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-23|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-24|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-25|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-26|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-27|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-28|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-29|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-30|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-10-31|18271.0|0|960.0|0|4.99194009671884|0|19231.0|0
0|2020-11-01|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-02|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-03|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-04|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-05|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-06|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-07|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-08|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-09|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-10|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-11|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-12|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-13|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-14|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-15|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-16|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-17|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-18|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-19|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-20|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-21|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-22|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-23|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-24|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-25|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-26|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-27|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-28|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-29|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-11-30|18451.0|0|959.0|0|4.940752189592994|0|19410.0|0
0|2020-12-01|17937.0|0|1066.0|0|5.609640583065832|0|19003.0|0
0|2020-12-02|17937.0|0|1066.0|0|5.609640583065832|0|19003.0|0
0|2020-12-03|17937.0|0|1066.0|0|5.609640583065832|0|19003.0|0
0|2020-12-04|17937.0|0|1066.0|0|5.609640583065832|0|19003.0|0
