|dates|McCone_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McCone_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McCone_Montana_UnitedStates.NYT_ConfirmedDeaths.data|McCone_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|McCone_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McCone_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McCone_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McCone_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
