|dates|Steuben_Indiana_UnitedStates.BLS_EmployedPopulation.data|Steuben_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Steuben_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Steuben_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Steuben_Indiana_UnitedStates.BLS_UnemploymentRate.data|Steuben_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Steuben_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Steuben_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-25|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-01-26|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-01-27|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-01-28|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-01-29|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-01-30|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-01-31|20060.5|0|598.5|0|2.8970424512319086|0|20659.0|0
0|2020-02-01|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-02|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-03|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-04|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-05|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-06|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-07|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-08|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-09|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-10|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-11|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-12|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-13|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-14|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-15|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-16|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-17|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-18|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-19|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-20|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-21|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-22|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-23|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-24|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-25|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-26|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-27|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-28|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-02-29|20149.5|0|528.0|0|2.5535001813565468|0|20677.5|0
0|2020-03-01|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-02|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-03|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-04|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-05|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-06|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-07|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-08|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-09|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-10|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-11|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-12|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-13|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-14|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-15|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-16|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-17|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-18|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-19|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-20|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-21|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-22|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-23|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-24|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-25|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-26|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-27|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-28|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-29|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-30|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-03-31|19480.0|0|524.0|0|2.6194761047790442|0|20004.0|0
0|2020-04-01|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-02|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-03|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-04|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-05|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-06|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-07|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-08|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-09|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-10|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-11|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-12|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-13|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-14|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-15|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-16|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-17|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-18|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-19|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-20|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-21|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-22|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-23|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-24|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-25|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-26|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-27|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-28|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-29|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-04-30|15802.0|0|3949.0|0|19.99392435826034|0|19751.0|0
0|2020-05-01|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-02|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-03|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-04|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-05|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-06|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-07|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-08|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-09|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-10|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-11|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-12|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-13|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-14|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-15|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-16|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-17|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-18|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-19|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-20|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-21|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-22|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-23|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-24|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-25|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-26|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-27|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-28|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-29|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-30|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-05-31|16646.0|0|2335.0|0|12.301775459670196|0|18981.0|0
0|2020-06-01|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-02|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-03|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-04|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-05|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-06|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-07|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-08|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-09|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-10|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-11|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-12|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-13|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-14|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-15|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-16|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-17|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-18|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-19|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-20|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-21|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-22|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-23|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-24|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-25|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-26|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-27|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-28|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-29|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-06-30|18430.0|0|1654.0|0|8.235411272654849|0|20084.0|0
0|2020-07-01|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-02|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-03|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-04|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-05|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-06|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-07|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-08|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-09|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-10|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-11|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-12|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-13|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-14|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-15|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-16|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-17|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-18|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-19|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-20|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-21|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-22|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-23|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-24|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-25|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-26|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-27|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-28|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-29|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-30|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-07-31|18860.0|0|1400.0|0|6.910167818361303|0|20260.0|0
0|2020-08-01|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-02|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-03|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-04|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-05|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-06|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-07|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-08|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-09|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-10|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-11|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-12|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-13|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-14|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-15|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-16|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-17|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-18|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-19|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-20|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-21|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-22|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-23|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-24|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-25|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-26|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-27|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-28|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-29|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-30|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-08-31|19094.0|0|1032.0|0|5.127695518235119|0|20126.0|0
0|2020-09-01|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-02|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-03|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-04|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-05|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-06|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-07|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-08|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-09|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-10|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-11|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-12|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-13|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-14|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-15|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-16|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-17|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-18|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-19|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-20|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-21|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-22|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-23|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-24|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-25|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-26|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-27|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-28|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-29|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-09-30|19218.0|0|867.0|0|4.316654219566841|0|20085.0|0
0|2020-10-01|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-02|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-03|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-04|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-05|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-06|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-07|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-08|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-09|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-10|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-11|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-12|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-13|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-14|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-15|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-16|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-17|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-18|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-19|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-20|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-21|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-22|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-23|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-24|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-25|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-26|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-27|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-28|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-29|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-30|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-10-31|19233.0|0|753.0|0|3.7676373461422994|0|19986.0|0
0|2020-11-01|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-02|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-03|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-04|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-05|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-06|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-07|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-08|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-09|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-10|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-11|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-12|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-13|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-14|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-15|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-16|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-17|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-18|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-19|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-20|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-21|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-22|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-23|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-24|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-25|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-26|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-27|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-28|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-29|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-11-30|19307.0|0|717.0|0|3.580703156212545|0|20024.0|0
0|2020-12-01|19026.0|0|652.0|0|3.313344852119118|0|19678.0|0
0|2020-12-02|19026.0|0|652.0|0|3.313344852119118|0|19678.0|0
0|2020-12-03|19026.0|0|652.0|0|3.313344852119118|0|19678.0|0
