|dates|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Frontier_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Frontier_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Frontier_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
