|dates|Cass_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cass_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cass_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cass_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cass_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cass_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cass_Texas_UnitedStates.TotalPopulation.data|Cass_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30026.0|0
