|dates|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PaloPinto_Texas_UnitedStates.NYT_ConfirmedDeaths.data|PaloPinto_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PaloPinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
