|dates|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Toombs_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Toombs_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Toombs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
