|dates|Marquette_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marquette_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marquette_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marquette_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marquette_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marquette_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marquette_Wisconsin_UnitedStates.TotalPopulation.data|Marquette_Wisconsin_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15574.0|0
