|dates|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cuyahoga_Ohio_UnitedStates.TotalPopulation.data|Cuyahoga_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1235072.0|0
