|dates|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henderson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henderson_Illinois_UnitedStates.TotalPopulation.data|Henderson_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6646.0|0
