|dates|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hudspeth_Texas_UnitedStates.TotalPopulation.data|Hudspeth_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4886.0|0
