|dates|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SantaRosa_Florida_UnitedStates.TotalPopulation.data|SantaRosa_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|184313.0|0
