|dates|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Terrell_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Terrell_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
