|dates|Patrick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Patrick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Patrick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Patrick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Patrick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Patrick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Patrick_Virginia_UnitedStates.TotalPopulation.data|Patrick_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17608.0|0
