|dates|OutofIN_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofIN_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofIN_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|OutofIN_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|OutofIN_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofIN_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofIN_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofIN_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
