|dates|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|EastBatonRouge_Louisiana_UnitedStates.TotalPopulation.data|EastBatonRouge_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|440059.0|0
