|dates|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barry_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Barry_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
