|dates|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ferry_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Ferry_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ferry_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
