|dates|DeerLodge_Montana_UnitedStates.BLS_EmployedPopulation.data|DeerLodge_Montana_UnitedStates.BLS_EmployedPopulation.missing|DeerLodge_Montana_UnitedStates.BLS_UnemployedPopulation.data|DeerLodge_Montana_UnitedStates.BLS_UnemployedPopulation.missing|DeerLodge_Montana_UnitedStates.BLS_UnemploymentRate.data|DeerLodge_Montana_UnitedStates.BLS_UnemploymentRate.missing|DeerLodge_Montana_UnitedStates.BLS_LaborForcePopulation.data|DeerLodge_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-20|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-21|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-22|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-23|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-24|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-25|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-26|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-27|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-28|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-02-29|4827.0|0|194.0|0|3.8637721569408483|0|5021.0|0
0|2020-03-01|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-02|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-03|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-04|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-05|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-06|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-07|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-08|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-09|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-10|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-11|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-12|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-13|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-14|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-15|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-16|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-17|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-18|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-19|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-20|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-21|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-22|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-23|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-24|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-25|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-26|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-27|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-28|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-29|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-30|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-03-31|4819.0|0|220.5|0|4.375434070840361|0|5039.5|0
0|2020-04-01|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-02|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-03|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-04|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-05|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-06|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-07|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-08|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-09|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-10|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-11|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-12|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-13|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-14|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-15|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-16|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-17|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-18|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-19|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-20|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-21|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-22|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-23|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-24|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-25|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-26|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-27|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-28|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-29|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-04-30|4400.0|0|514.0|0|10.45991045991046|0|4914.0|0
0|2020-05-01|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-02|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-03|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-04|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-05|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-06|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-07|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-08|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-09|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-10|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-11|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-12|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-13|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-14|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-15|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-16|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-17|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-18|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-19|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-20|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-21|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-22|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-23|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-24|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-25|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-26|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-27|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-28|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-29|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-30|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-05-31|4623.0|0|338.0|0|6.813142511590405|0|4961.0|0
0|2020-06-01|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-02|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-03|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-04|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-05|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-06|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-07|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-08|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-09|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-10|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-11|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-12|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-13|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-14|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-15|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-16|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-17|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-18|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-19|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-20|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-21|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-22|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-23|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-24|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-25|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-26|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-27|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-28|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-29|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-06-30|4885.0|0|297.0|0|5.7313778463913545|0|5182.0|0
0|2020-07-01|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-02|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-03|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-04|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-05|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-06|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-07|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-08|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-09|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-10|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-11|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-12|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-13|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-14|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-15|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-16|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-17|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-18|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-19|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-20|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-21|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-22|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-23|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-24|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-25|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-26|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-27|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-28|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-29|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-30|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-07-31|4921.0|0|278.0|0|5.347182150413541|0|5199.0|0
0|2020-08-01|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-02|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-03|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-04|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-05|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-06|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-07|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-08|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-09|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-10|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-11|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-12|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-13|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-14|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-15|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-16|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-17|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-18|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-19|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-20|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-21|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-22|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-23|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-24|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-25|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-26|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-27|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-28|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-29|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-30|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-08-31|4919.0|0|218.0|0|4.243722016741288|0|5137.0|0
0|2020-09-01|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-02|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-03|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-04|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-05|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-06|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-07|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-08|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-09|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-10|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-11|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-12|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-13|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-14|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-15|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-16|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-17|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-18|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-19|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-20|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-21|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-22|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-23|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-24|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-25|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-26|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-27|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-28|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-29|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-09-30|4855.0|0|199.0|0|3.9374752671151563|0|5054.0|0
0|2020-10-01|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-02|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-03|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-04|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-05|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-06|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-07|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-08|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-09|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-10|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-11|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-12|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-13|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-14|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-15|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-16|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-17|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-18|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-19|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-20|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-21|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-22|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-23|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-24|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-25|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-26|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-27|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-28|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-29|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-30|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-10-31|4782.0|0|172.0|0|3.471941865159467|0|4954.0|0
0|2020-11-01|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-02|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-03|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-04|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-05|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-06|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-07|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-08|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-09|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-10|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-11|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-12|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-13|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-14|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-15|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-16|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-17|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-18|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-19|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-20|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-21|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-22|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-23|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-24|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-25|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-26|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-27|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-28|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-29|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-11-30|4735.0|0|186.0|0|3.7797195691932535|0|4921.0|0
0|2020-12-01|4632.0|0|231.0|0|4.750154225786551|0|4863.0|0
0|2020-12-02|4632.0|0|231.0|0|4.750154225786551|0|4863.0|0
0|2020-12-03|4632.0|0|231.0|0|4.750154225786551|0|4863.0|0
0|2020-12-04|4632.0|0|231.0|0|4.750154225786551|0|4863.0|0
0|2020-12-05|4632.0|0|231.0|0|4.750154225786551|0|4863.0|0
0|2020-12-06|4632.0|0|231.0|0|4.750154225786551|0|4863.0|0
