|dates|Hood_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hood_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hood_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hood_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hood_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hood_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hood_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hood_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
