|dates|Bastrop_Texas_UnitedStates.BLS_EmployedPopulation.data|Bastrop_Texas_UnitedStates.BLS_EmployedPopulation.missing|Bastrop_Texas_UnitedStates.BLS_UnemployedPopulation.data|Bastrop_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Bastrop_Texas_UnitedStates.BLS_UnemploymentRate.data|Bastrop_Texas_UnitedStates.BLS_UnemploymentRate.missing|Bastrop_Texas_UnitedStates.BLS_LaborForcePopulation.data|Bastrop_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-02|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-03|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-04|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-05|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-06|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-07|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-08|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-09|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-10|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-11|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-12|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-13|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-14|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-15|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-16|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-17|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-18|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-19|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-20|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-21|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-22|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-23|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-24|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-25|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-26|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-27|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-28|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-29|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-30|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-01-31|42092.5|0|1336.5|0|3.077436735821686|0|43429.0|0
0|2020-02-01|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-02|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-03|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-04|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-05|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-06|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-07|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-08|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-09|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-10|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-11|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-12|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-13|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-14|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-15|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-16|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-17|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-18|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-19|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-20|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-21|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-22|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-23|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-24|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-25|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-26|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-27|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-28|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-02-29|42532.5|0|1272.5|0|2.9049195297340487|0|43805.0|0
0|2020-03-01|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-02|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-03|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-04|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-05|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-06|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-07|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-08|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-09|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-10|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-11|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-12|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-13|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-14|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-15|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
0|2020-03-16|41029.5|0|1777.5|0|4.152358259163221|0|42807.0|0
